Set Name,Cycle,Time(ms),ZTip Displacement(um),ZBase Displacement(um),Current Size (um),ZForce(uN),XTip Displacement(um),XBase Displacement(um),XForce(uN),Temperature (°C)
Data1,1-Hold,3.3214e+06,479.789,1.3,-156.189,-14472.6,104.954,-284.2,-12172.8,33.3
Data1,1-Hold,3.3216e+06,473.713,1.2,-150.113,-14294.9,92.4104,-240.2,-10526.1,33.3
Data1,1-Hold,3.3218e+06,474.595,1.1,-150.995,-14321.6,90.2545,-193,-9033.24,33.3
Data1,1-Hold,3.322e+06,473.518,1.2,-149.918,-14285.9,71.4392,-143.2,-7042.56,33.3
Data1,1-Hold,3.3222e+06,470.97,1.1,-147.37,-14211.9,98.5841,-92.6,-6257.51,33.3
Data1,1-Hold,3.3224e+06,475.673,1.2,-152.073,-14351.1,94.0763,-46.3,-4726.81,33.3
Data1,1-Hold,3.3226e+06,468.814,1,-145.214,-14146.7,128.571,-6.5,-4387.88,33.3
Data1,1-Hold,3.3228e+06,467.834,1.3,-144.234,-14114,89.4705,32.9,-2185.93,33.3
Data1,1-Hold,3.323e+06,469.108,1.1,-145.508,-14152.6,74.8691,89.4,-180.543,33.3
Data1,1-Hold,3.3232e+06,474.889,1.2,-151.289,-14327.4,98.5841,145.7,865.528,33.3
Data1,1-Hold,3.3234e+06,474.889,1.1,-151.289,-14330.5,108.188,191.1,2087.38,33.3
Data1,1-Hold,3.3236e+06,476.359,1.2,-152.759,-14371.9,108.286,239.7,3472.72,33.3
Data1,1-Hold,3.3238e+06,474.987,1.2,-151.387,-14336.4,131.805,285.4,4137.57,33.3
Data1,1-Hold,3.324e+06,467.344,1.2,-143.744,-14102.2,140.723,312.6,4929.49,33.3
Data1,1-Hold,3.3242e+06,467.148,1.2,-143.548,-14090.2,178.647,333.6,4529.5,33.3
Data1,1-Hold,3.3244e+06,465.286,1.3,-141.686,-14037,176.001,344.1,4993.66,33.3
Data1,1-Hold,3.3246e+06,462.346,1.2,-138.746,-13948,175.609,353.8,5289.83,33.3
Data1,1-Hold,3.3248e+06,454.702,1.2,-131.102,-13716.8,200.696,364.9,4881.9,33.4
Data1,1-Hold,3.325e+06,452.742,1.3,-129.142,-13657.6,193.64,362.3,5158.82,33.4
Data1,1-Hold,3.3252e+06,451.272,1.2,-127.672,-13613.1,186.487,363.1,5335.88,33.4
Data1,1-Hold,3.3254e+06,445.491,1.2,-121.891,-13438.2,162.674,366,6095.46,33.4
Data1,1-Hold,3.3256e+06,442.355,1.1,-118.755,-13343.4,172.865,374.8,6044.29,33.4
Data1,1-Hold,3.3258e+06,438.729,1.2,-115.129,-13233.7,185.409,376.6,5813.11,33.4
Data1,1-Hold,3.326e+06,434.907,1.2,-111.307,-13115.1,187.761,381.7,5817.58,33.4
Data1,1-Hold,3.3262e+06,435.299,1.1,-111.699,-13130,183.057,381.1,6056.65,33.4
Data1,1-Hold,3.3264e+06,433.143,1.2,-109.543,-13067.8,164.928,385.3,6598.94,33.4
Data1,1-Hold,3.3266e+06,433.339,1.3,-109.739,-13070.7,183.841,392.7,6274.91,33.4
Data1,1-Hold,3.3268e+06,435.397,1.2,-111.797,-13132.9,176.687,392.5,6512.45,33.4
Data1,1-Hold,3.327e+06,432.359,1.1,-108.759,-13041,182.861,393.1,6395.29,33.5
Data1,1-Hold,3.3272e+06,433.143,1.2,-109.543,-13064.8,193.248,393.3,6035.73,33.5
Data1,1-Hold,3.3274e+06,432.359,1.3,-108.759,-13041,188.447,394.8,6180.97,33.5
Data1,1-Hold,3.3276e+06,431.575,1.2,-107.975,-13017.3,183.841,393.7,6320.28,33.5
Data1,1-Hold,3.3278e+06,428.439,1.2,-104.839,-12919.5,194.816,393,5991.33,33.5
Data1,1-Hold,3.328e+06,430.889,1.2,-107.289,-12996.6,182.175,390.2,6264.8,33.6
Data1,1-Hold,3.3282e+06,438.533,1.2,-114.933,-13227.8,180.019,385.5,6284.64,33.6
Data1,1-Hold,3.3284e+06,442.551,1.2,-118.951,-13349.3,172.865,385.5,6407.25,33.6
Data1,1-Hold,3.3286e+06,446.177,1.2,-122.577,-13459,198.54,384.8,5663.95,33.6
Data1,1-Hold,3.3288e+06,446.373,1.2,-122.773,-13464.9,166.789,379.4,6403.49,33.6
Data1,1-Hold,3.329e+06,444.119,1.2,-120.519,-13396.7,174.335,385.8,6302.3,33.6
Data1,1-Hold,3.3292e+06,447.843,1.2,-124.243,-13512.4,195.012,385.8,5797.87,33.6
Data1,1-Hold,3.3294e+06,452.546,1.2,-128.946,-13654.7,192.268,373.6,5617.72,33.6
Data1,1-Hold,3.3296e+06,451.174,1.2,-127.574,-13610.1,187.173,368.1,5472.41,33.6
Data1,1-Hold,3.3298e+06,447.157,1.2,-123.557,-13488.6,183.743,368.4,5582.2,33.6
Data1,1-Hold,3.33e+06,450.488,1.2,-126.888,-13589.4,169.925,366.7,5924.51,33.5
Data1,1-Hold,3.3302e+06,449.018,1.2,-125.418,-13547.9,199.422,361.9,5047.46,33.5
Data1,1-Hold,3.3304e+06,447.353,1.2,-123.753,-13494.5,183.743,352.9,5155.73,33.5
Data1,1-Hold,3.3306e+06,445.981,1.1,-122.381,-13453,189.819,342.7,4757.21,33.5
Data1,1-Hold,3.3308e+06,441.767,1.2,-118.167,-13325.6,195.012,334.7,4267.4,33.5
Data1,1-Hold,3.331e+06,439.415,1.3,-115.815,-13251.4,189.525,324.2,4155.12,33.5
Data1,1-Hold,3.3312e+06,442.747,1.1,-119.147,-13355.2,182.273,313,4029.65,33.5
Data1,1-Hold,3.3314e+06,444.315,1.1,-120.715,-13405.7,189.917,301.4,3526.24,33.5
Data1,1-Hold,3.3316e+06,449.41,1.2,-125.81,-13556.8,178.353,287.8,3428.34,33.5
Data1,1-Hold,3.3318e+06,449.116,1.2,-125.516,-13547.9,189.427,279.4,2815.14,33.5
Data1,1-Hold,3.332e+06,446.471,1.2,-122.871,-13467.9,170.513,271.6,3078.69,33.5
Data1,1-Hold,3.3322e+06,437.063,1.2,-113.463,-13183.3,200.304,261.2,2002.19,33.5
Data1,1-Hold,3.3324e+06,435.201,1.1,-111.601,-13130,218.433,241.6,951.751,33.5
Data1,1-Hold,3.3326e+06,434.711,1.3,-111.111,-13112.2,186.389,220.3,1189.03,33.5
Data1,1-Hold,3.3328e+06,437.063,1.2,-113.463,-13183.3,168.161,203.1,1271.52,33.5
Data1,1-Hold,3.333e+06,433.829,1.2,-110.229,-13082.5,177.471,191.7,542.287,33.5
Data1,1-Hold,3.3332e+06,436.965,1.1,-113.365,-13183.4,177.471,187.4,309.389,33.4
Data1,1-Hold,3.3334e+06,440.199,1.1,-116.599,-13275.1,165.81,176.5,444.335,33.4
Data1,1-Hold,3.3336e+06,443.335,1.2,-119.735,-13373,176.785,168.2,-150.781,33.4
Data1,1-Hold,3.3338e+06,444.413,1.2,-120.813,-13408.6,176.295,155.3,-492.87,33.4
Data1,1-Hold,3.334e+06,448.136,1.1,-124.536,-13518.2,183.939,140.6,-1153.56,33.4
Data1,1-Hold,3.3342e+06,453.134,1.2,-129.534,-13672.4,173.845,130.4,-1250.55,33.2
Data1,1-Hold,3.3344e+06,450.684,1.2,-127.084,-13598.3,129.453,126.9,-95.3654,33.2
Data1,1-Hold,3.3346e+06,451.86,1.2,-128.26,-13633.9,152.58,139,-486.364,33.2
Data1,1-Hold,3.3348e+06,445.589,1.1,-121.989,-13441.2,171.395,137.7,-976.819,33.2
Data1,1-Hold,3.335e+06,447.353,1.2,-123.753,-13494.5,177.667,120.2,-1538.55,33.2
Data1,1-Hold,3.3352e+06,442.453,1.2,-118.853,-13346.3,182.175,102.4,-2210.26,33.1
Data1,1-Hold,3.3354e+06,440.983,1.2,-117.383,-13307.9,195.502,86.3,-3133.6,33.1
Data1,1-Hold,3.3356e+06,434.515,1,-110.915,-13103.2,178.451,65.2,-3250.01,33.1
Data1,1-Hold,3.3358e+06,435.593,1.2,-111.993,-13138.9,214.514,45.4,-4864.04,33.1
Data1,1-Hold,3.336e+06,431.673,1.3,-108.073,-13020.3,198.834,12.5,-5285.09,33.1
Data1,1-Hold,3.3362e+06,431.575,1.1,-107.975,-13023.4,197.952,-18,-6274.7,33.1
Data1,1-Hold,3.3364e+06,433.927,1.1,-110.327,-13088.5,174.433,-44.5,-6376.96,33
Data1,1-Hold,3.3366e+06,439.513,1.1,-115.913,-13260.4,184.625,-60.3,-7247.8,33
Data1,1-Hold,3.3368e+06,442.453,1.1,-118.853,-13346.3,186.389,-83.4,-7893.99,33
Data1,1-Hold,3.337e+06,440.983,1.1,-117.383,-13304.9,145.328,-105,-7420.31,33
Data1,1-Hold,3.3372e+06,437.063,1.2,-113.463,-13186.3,173.845,-116.6,-8603.46,33
Data1,1-Hold,3.3374e+06,437.553,1.2,-113.953,-13195.1,156.206,-134.4,-8605.3,33
Data1,1-Hold,3.3376e+06,432.457,1.1,-108.857,-13047,161.988,-144.9,-9158.26,33
Data1,1-Hold,3.3378e+06,430.105,1.2,-106.505,-12972.9,179.137,-163,-10112.5,33
Data1,1-Hold,3.338e+06,428.929,1.2,-105.329,-12940.3,180.019,-181.9,-10783.4,33
Data1,1-Hold,3.3382e+06,426.871,1.3,-103.271,-12878.1,182.175,-208.1,-11486.8,33
Data1,1-Hold,3.3384e+06,426.969,0.9,-103.369,-12878,193.346,-237.4,-12701.9,32.8
Data1,1-Hold,3.3386e+06,427.851,1.2,-104.251,-12904.7,179.333,-265.5,-13173.3,32.8
Data1,1-Hold,3.3388e+06,428.733,1.2,-105.133,-12931.4,186.193,-286.5,-14076.5,32.8
Data1,1-Hold,3.339e+06,424.617,1.2,-101.017,-12816,180.803,-312.8,-14663.6,32.8
Data1,1-Hold,3.3392e+06,428.439,1.1,-104.839,-12922.5,173.159,-332.7,-15122,32.8
Data1,1-Hold,3.3394e+06,428.439,1.1,-104.839,-12925.5,171.297,-360,-15734.1,32.5
Data1,1-Hold,3.3396e+06,427.557,1.2,-103.957,-12901.8,176.883,-384.3,-16759.1,32.5
Data1,1-Hold,3.3398e+06,427.655,1,-104.055,-12898.8,210.398,-416.5,-18547.1,32.5
Data1,1-Hold,3.34e+06,430.693,1.1,-107.093,-12990.6,176.687,-445.6,-18601.2,32.5
Data1,1-Hold,3.3402e+06,437.161,1.1,-113.561,-13189.3,168.847,-467.5,-19026.5,32.5
Data1,1-Hold,3.3404e+06,434.711,1.1,-111.111,-13115.2,182.273,-488.3,-20028.4,32.5
Data1,1-Hold,3.3406e+06,432.359,1.1,-108.759,-13047.1,200.99,-515.6,-21353.7,32.3
Data1,1-Hold,3.3408e+06,437.063,1.2,-113.463,-13180.3,170.513,-544.3,-21402.8,32.3
Data1,1-Hold,3.341e+06,439.415,1.1,-115.815,-13254.4,190.897,-568.3,-22696.8,32.3
Data1,1-Hold,3.3412e+06,444.021,1.2,-120.421,-13393.8,174.433,-597.7,-23070,32.3
Data1,1-Hold,3.3414e+06,443.139,1.1,-119.539,-13367.1,192.464,-627.8,-24456.2,32.3
Data1,1-Hold,3.3416e+06,437.847,1.3,-114.247,-13210,203.244,-660.7,-25798.5,32.2
Data1,1-Hold,3.3418e+06,435.495,1.1,-111.895,-13135.9,172.865,-703.5,-26083.5,32.2
Data1,1-Hold,3.342e+06,436.377,1,-112.777,-13162.6,178.451,-737.1,-27344.3,32.2
Data1,1-Hold,3.3422e+06,431.379,1.1,-107.779,-13011.4,175.119,-776.7,-28386.9,32.2
Data1,1-Hold,3.3424e+06,435.593,1.2,-111.993,-13138.9,188.545,-817.4,-29978.6,32.2
Data1,1-Hold,3.3426e+06,444.903,1,-121.303,-13420.4,170.513,-855.3,-30682.4,32.2
Data1,1-Hold,3.3428e+06,438.729,1.1,-115.129,-13233.7,176.687,-887.6,-31852.2,32.2
Data1,1-Hold,3.343e+06,438.533,1.2,-114.933,-13233.8,188.643,-922.1,-33224,32.2
Data1,1-Hold,3.3432e+06,435.299,1,-111.699,-13133,188.349,-959.3,-34343.3,32.2
Data1,1-Hold,3.3434e+06,431.477,1.2,-107.877,-13020.4,175.707,-994.2,-35025.6,32.2
Data1,1-Hold,3.3436e+06,430.889,1.1,-107.289,-12993.6,193.836,-1031,-36662.8,32.2
Data1,1-Hold,3.3438e+06,433.143,1,-109.543,-13064.8,186.781,-1065.8,-37559.5,32.2
Data1,1-Hold,3.344e+06,436.965,1.2,-113.365,-13183.4,165.026,-1098.8,-37908.7,32.2
Data1,1-Hold,3.3442e+06,436.279,1.4,-112.679,-13165.6,176.785,-1129.7,-39192.9,32.2
Data1,1-Hold,3.3444e+06,443.433,1.2,-119.833,-13376,163.458,-1164.4,-39797,32.2
Data1,1-Hold,3.3446e+06,446.275,1.1,-122.675,-13465,176.001,-1195.9,-41165.5,32.2
Data1,1-Hold,3.3448e+06,446.667,1.2,-123.067,-13473.8,166.398,-1228.1,-41855,32.2
Data1,1-Hold,3.345e+06,446.373,1.3,-122.773,-13474,172.963,-1262.1,-43054.7,32.2
Data1,1-Hold,3.3452e+06,446.275,1.2,-122.675,-13468,175.217,-1294.2,-44115,32.2
Data1,1-Hold,3.3454e+06,444.707,1.1,-121.107,-13420.6,159.342,-1324.3,-44617.8,32.2
Data1,1-Hold,3.3456e+06,450.292,1.2,-126.692,-13586.5,183.057,-1356.1,-46194.1,32.2
Data1,1-Hold,3.3458e+06,446.373,1.2,-122.773,-13470.9,170.611,-1389.9,-46824.9,32.2
Data1,1-Hold,3.346e+06,451.174,1.2,-127.574,-13616.2,177.471,-1422.6,-48060.8,32.2
Data1,1-Hold,3.3462e+06,447.745,1.1,-124.145,-13509.4,135.431,-1450.6,-47769.2,32.2
Data1,1-Hold,3.3464e+06,449.704,1.1,-126.104,-13565.7,89.0785,-1465.8,-46932.8,32.2
Data1,1-Hold,3.3466e+06,451.86,1.2,-128.26,-13636.9,67.7154,-1455.8,-46226.1,32.2
Data1,1-Hold,3.3468e+06,457.544,1.2,-133.944,-13805.8,92.9004,-1445.5,-46588.6,32.2
Data1,1-Hold,3.347e+06,458.23,1.1,-134.63,-13826.6,88.9805,-1439.3,-46294.6,32.2
Data1,1-Hold,3.3472e+06,463.718,1.1,-140.118,-13992.6,98.3882,-1435.1,-46382.6,32.2
Data1,1-Hold,3.3474e+06,463.522,1.2,-139.922,-13986.6,72.3212,-1429.7,-45524.6,32.2
Data1,1-Hold,3.3476e+06,466.168,1.1,-142.568,-14066.7,94.6643,-1419,-45831.4,32.2
Data1,1-Hold,3.3478e+06,465.286,1.1,-141.686,-14040,106.032,-1411.9,-45963.5,32.3
Data1,1-Hold,3.348e+06,465.384,1.1,-141.784,-14039.9,75.947,-1410.2,-45008.2,32.3
Data1,1-Hold,3.3482e+06,462.738,1.1,-139.138,-13962.9,111.52,-1401.6,-45769.5,32.3
Data1,1-Hold,3.3484e+06,460.484,1.1,-136.884,-13894.7,84.2767,-1401.6,-44942.5,32.3
Data1,1-Hold,3.3486e+06,464.992,1,-141.392,-14031.1,49.4881,-1388,-43726.9,32.3
Data1,1-Hold,3.3488e+06,463.914,1.1,-140.314,-13995.5,93.4883,-1362.7,-44226,32.3
Data1,1-Hold,3.349e+06,462.934,1.1,-139.334,-13965.8,96.8202,-1347.5,-43821.7,32.3
Data1,1-Hold,3.3492e+06,462.738,1.1,-139.138,-13962.9,93.0964,-1339.6,-43391.5,32.3
Data1,1-Hold,3.3494e+06,469.402,1.1,-145.802,-14164.5,115.243,-1327.4,-43725.6,32.3
Data1,1-Hold,3.3496e+06,470.774,1.1,-147.174,-14206,110.442,-1319.1,-43338.4,32.3
Data1,1-Hold,3.3498e+06,474.497,1,-150.897,-14318.6,88.7845,-1303.8,-42344.6,32.3
Data1,1-Hold,3.35e+06,474.889,1.2,-151.289,-14336.5,58.6997,-1280.6,-40793.4,32.3
Data1,1-Hold,3.3502e+06,480.671,1.1,-157.071,-14505.3,75.0651,-1251.6,-40374.9,32.3
Data1,1-Hold,3.3504e+06,473.713,1.1,-150.113,-14297.9,90.1565,-1228.1,-40063.1,32.3
Data1,1-Hold,3.3506e+06,476.457,1.2,-152.857,-14380.9,102.014,-1205.9,-39786.6,32.3
Data1,1-Hold,3.3508e+06,472.44,1.2,-148.84,-14256.4,98.4862,-1190,-39132.5,32.3
Data1,1-Hold,3.351e+06,465.482,1,-141.882,-14045.9,81.8268,-1170.2,-38099.3,32.5
Data1,1-Hold,3.3512e+06,469.794,1.2,-146.194,-14179.3,111.128,-1152.2,-38326.1,32.5
Data1,1-Hold,3.3514e+06,471.558,1.1,-147.958,-14232.7,92.9004,-1134.4,-37293.9,32.5
Data1,1-Hold,3.3516e+06,474.987,1,-151.387,-14333.4,109.168,-1117.3,-37211.2,32.5
Data1,1-Hold,3.3518e+06,472.832,1.2,-149.232,-14268.2,104.954,-1095.8,-36569.6,32.5
Data1,1-Hold,3.352e+06,473.42,1.2,-149.82,-14289,123.083,-1071.8,-36395.1,32.6
Data1,1-Hold,3.3522e+06,469.892,1.2,-146.292,-14179.3,98.5841,-1052.3,-35091.5,32.6
Data1,1-Hold,3.3524e+06,466.854,1,-143.254,-14087.4,83.2967,-1027.6,-33857.8,32.6
Data1,1-Hold,3.3526e+06,467.834,1.1,-144.234,-14114,92.9004,-1003.5,-33322.5,32.6
Data1,1-Hold,3.3528e+06,468.422,1.1,-144.822,-14128.8,102.406,-974.4,-32859.9,32.6
Data1,1-Hold,3.353e+06,471.558,1.1,-147.958,-14229.7,66.6374,-949.7,-31040.1,32.6
Data1,1-Hold,3.3532e+06,471.264,1.4,-147.664,-14217.8,77.613,-913.7,-30307.3,32.7
Data1,1-Hold,3.3534e+06,468.422,1.2,-144.822,-14131.8,68.5973,-880.9,-29039.5,32.7
Data1,1-Hold,3.3536e+06,468.422,1.3,-144.822,-14134.8,90.5485,-844.5,-28608.6,32.7
Data1,1-Hold,3.3538e+06,469.892,1.2,-146.292,-14182.3,96.8202,-816.3,-27887.8,32.7
Data1,1-Hold,3.354e+06,470.872,1.1,-147.272,-14208.9,129.453,-789.5,-28031,32.7
Data1,1-Hold,3.3542e+06,471.362,1.2,-147.762,-14220.7,130.139,-779.5,-27586,32.9
Data1,1-Hold,3.3544e+06,467.638,1.2,-144.038,-14111.1,80.4549,-761.7,-25702.1,32.9
Data1,1-Hold,3.3546e+06,463.914,1.1,-140.314,-13992.4,90.5485,-723.4,-25018.3,32.9
Data1,1-Hold,3.3548e+06,462.052,1.1,-138.452,-13936.1,81.6308,-687.3,-23659.7,32.9
Data1,1-Hold,3.355e+06,462.934,1.3,-139.334,-13968.8,99.9561,-645.7,-23001.1,32.9
Data1,1-Hold,3.3552e+06,462.052,1.3,-138.452,-13942.2,112.01,-609.8,-22186.1,33.1
Data1,1-Hold,3.3554e+06,463.718,1.1,-140.118,-13986.5,105.444,-583.3,-21074,33.1
Data1,1-Hold,3.3556e+06,467.246,1.1,-143.646,-14099.3,98.3882,-556.1,-20062.1,33.1
Data1,1-Hold,3.3558e+06,467.344,1.4,-143.744,-14099.2,81.0428,-518.3,-18542.4,33.1
Data1,1-Hold,3.356e+06,473.028,1.1,-149.428,-14268.1,95.4483,-478.9,-17707.7,33.1
Data1,1-Hold,3.3562e+06,474.399,1.1,-150.799,-14309.6,118.379,-442.2,-17252,33.3
Data1,1-Hold,3.3564e+06,474.301,1.1,-150.701,-14312.7,158.264,-418.2,-17641.7,33.3
Data1,1-Hold,3.3566e+06,475.869,1.2,-152.269,-14357.1,150.522,-409.1,-16996.2,33.3
Data1,1-Hold,3.3568e+06,475.869,1.2,-152.269,-14357.1,156.01,-400.7,-16917.1,33.3
Data1,1-Hold,3.357e+06,473.126,1.2,-149.526,-14271.1,116.419,-386.3,-15408.1,33.3
Data1,1-Hold,3.3572e+06,471.166,1.2,-147.566,-14217.8,114.852,-360.3,-14619.7,33.3
Data1,1-Hold,3.3574e+06,469.206,1.2,-145.606,-14155.5,79.5729,-323.6,-12642.2,33.3
Data1,1-Hold,3.3576e+06,470.284,1.3,-146.684,-14185.1,81.8268,-276,-11325.1,33.3
Data1,1-Hold,3.3578e+06,469.108,1.2,-145.508,-14149.5,91.2344,-227.8,-10109.4,33.3
Data1,1-Hold,3.358e+06,469.108,1.3,-145.508,-14155.6,89.8625,-182.3,-8697.75,33.3
Data1,1-Hold,3.3582e+06,465.482,1.2,-141.882,-14042.9,85.2567,-138.9,-7203.4,33.3
Data1,1-Hold,3.3584e+06,473.028,1.3,-149.428,-14271.1,93.5863,-91.7,-6057.95,33.3
Data1,1-Hold,3.3586e+06,472.538,1.3,-148.938,-14256.3,126.023,-53.4,-5786.85,33.3
Data1,1-Hold,3.3588e+06,465.678,1.2,-142.078,-14048.8,150.13,-30.2,-5635.83,33.3
Data1,1-Hold,3.359e+06,466.854,1.2,-143.254,-14081.4,154.736,-14.9,-5233.73,33.3
Data1,1-Hold,3.3592e+06,465.972,1.2,-142.372,-14057.7,132.981,-0.8,-4182.51,33.3
Data1,1-Hold,3.3594e+06,470.97,1.3,-147.37,-14202.8,156.598,24.1,-4240.49,33.5
Data1,1-Hold,3.3596e+06,473.42,1.3,-149.82,-14283,160.714,37.3,-3865.91,33.5
Data1,1-Hold,3.3598e+06,474.497,1.3,-150.897,-14312.5,141.702,50.4,-2915.83,33.5
Data1,1-Hold,3.36e+06,474.399,1.2,-150.799,-14309.6,120.437,72.2,-1700.98,33.5
Data1,1-Hold,3.3602e+06,479.593,1.4,-155.993,-14472.7,121.025,110.1,-778.099,33.5
Data1,1-Hold,3.3604e+06,476.555,1.2,-152.955,-14380.8,114.46,148.7,600.104,33.5
Data1,1-Hold,3.3606e+06,478.221,1.1,-154.621,-14428.2,91.1364,188.5,2491.21,33.8
Data1,1-Hold,3.3608e+06,484.003,1.3,-160.403,-14603.1,97.0162,237.5,3716.8,33.8
Data1,1-Hold,3.361e+06,477.045,1.4,-153.445,-14392.6,95.2523,287.6,5282.48,33.8
Data1,1-Hold,3.3612e+06,477.731,1.1,-154.131,-14410.4,114.95,328,6108.29,33.8
Data1,1-Hold,3.3614e+06,478.907,1.3,-155.307,-14445.9,111.03,362.4,7243.13,33.8
Data1,1-Hold,3.3616e+06,477.241,1.3,-153.641,-14392.5,77.221,408.9,9511.88,33.8
Data1,1-Hold,3.3618e+06,478.711,1.2,-155.111,-14443,89.5685,466,10805,33.8
Data1,1-Hold,3.362e+06,481.357,1.3,-157.757,-14520,93.9783,518.5,12289.8,33.8
Data1,1-Hold,3.3622e+06,479.397,1.3,-155.797,-14460.8,78.5929,571.3,14340.1,33.8
Data1,1-Hold,3.3624e+06,480.965,1.4,-157.365,-14508.2,81.9248,627.1,15914.9,33.8
Data1,1-Hold,3.3626e+06,473.518,1.3,-149.918,-14282.9,121.123,677.2,16344.5,33.8
Data1,1-Hold,3.3628e+06,476.163,1.3,-152.563,-14366,88.7845,724.7,18707.9,33.8
Data1,1-Hold,3.363e+06,476.261,1.3,-152.661,-14368.9,77.221,775.8,20633.5,33.8
Data1,1-Hold,3.3632e+06,474.203,1.3,-150.603,-14306.7,99.4661,825,21470,33.8
Data1,1-Hold,3.3634e+06,475.281,1.1,-151.681,-14336.3,131.511,868.2,21886,33.8
Data1,1-Hold,3.3636e+06,475.281,1.2,-151.681,-14333.2,127.983,910.8,23196.5,34
Data1,1-Hold,3.3638e+06,468.226,1.5,-144.626,-14128.9,152.874,945.4,23656.5,34
Data1,1-Hold,3.364e+06,471.166,1.3,-147.566,-14211.8,159.146,969.1,24307.7,34
Data1,1-Hold,3.3642e+06,467.148,1.3,-143.548,-14090.2,180.999,993.9,24315.2,34
Data1,1-Hold,3.3644e+06,469.01,1.2,-145.41,-14152.6,175.805,1011.9,25116.5,34
Data1,1-Hold,3.3646e+06,466.266,1.2,-142.666,-14066.6,164.242,1032.8,26010.7,34
Data1,1-Hold,3.3648e+06,469.794,1.1,-146.194,-14170.3,134.157,1059.3,27710.1,34.1
Data1,1-Hold,3.365e+06,466.756,1.2,-143.156,-14075.4,171.199,1089.1,27539.4,34.1
Data1,1-Hold,3.3652e+06,460.876,1.3,-137.276,-13903.6,171.101,1107.1,28132.2,34.1
Data1,1-Hold,3.3654e+06,457.74,1.2,-134.14,-13805.7,202.264,1121.9,27712.9,34.1
Data1,1-Hold,3.3656e+06,454.114,1.2,-130.514,-13699.1,167.377,1130,28973.8,34.1
Data1,1-Hold,3.3658e+06,452.742,1.2,-129.142,-13654.5,189.231,1144.6,28763.5,34.1
Data1,1-Hold,3.366e+06,454.604,1.2,-131.004,-13713.9,163.262,1150,29778.8,34.1
Data1,1-Hold,3.3662e+06,451.762,1.3,-128.162,-13624.9,192.66,1164.7,29294.9,34.1
Data1,1-Hold,3.3664e+06,449.998,1.2,-126.398,-13574.6,226.959,1166.9,28466.2,34.1
Data1,1-Hold,3.3666e+06,451.174,1.3,-127.574,-13607.1,210.888,1156.3,28698.2,34.1
Data1,1-Hold,3.3668e+06,451.958,1.2,-128.358,-13633.8,206.184,1150.4,28589.4,34.1
Data1,1-Hold,3.367e+06,446.471,1.2,-122.871,-13464.8,175.315,1152.5,29498.9,34.1
Data1,1-Hold,3.3672e+06,436.671,1.2,-113.071,-13168.4,170.513,1164.9,29925.4,34.1
Data1,1-Hold,3.3674e+06,434.711,1.1,-111.111,-13112.2,173.649,1173.7,30172.4,34.1
Data1,1-Hold,3.3676e+06,427.753,1.2,-104.153,-12901.7,195.404,1181.1,29735.2,34.1
Data1,1-Hold,3.3678e+06,423.833,1.2,-100.233,-12783.2,198.148,1180.9,29749,34.1
Data1,1-Hold,3.368e+06,428.439,1.2,-104.839,-12922.5,177.569,1179.7,30283.7,34.1
Data1,1-Hold,3.3682e+06,434.025,1.3,-110.425,-13091.4,183.939,1185,30221.1,34.1
Data1,1-Hold,3.3684e+06,430.791,1.2,-107.191,-12993.6,203.244,1189.1,29794.5,34.1
Data1,1-Hold,3.3686e+06,434.515,1.2,-110.915,-13106.2,189.917,1186.8,30146.1,34.1
Data1,1-Hold,3.3688e+06,435.593,1.2,-111.993,-13138.9,185.213,1186,30327.7,33.9
Data1,1-Hold,3.369e+06,437.651,1.2,-114.051,-13201.1,203.636,1184.1,29707,33.9
Data1,1-Hold,3.3692e+06,438.631,1.1,-115.031,-13227.7,208.928,1176.2,29332.2,33.9
Data1,1-Hold,3.3694e+06,434.711,1.2,-111.111,-13109.2,178.353,1164.3,29900,33.9
Data1,1-Hold,3.3696e+06,432.261,1.2,-108.661,-13038.1,202.166,1162.9,29080,33.9
Data1,1-Hold,3.3698e+06,434.123,1.2,-110.523,-13094.4,203.538,1152.1,28847.9,33.9
Data1,1-Hold,3.37e+06,439.121,1.2,-115.521,-13245.6,196.286,1143.1,28689.2,33.8
Data1,1-Hold,3.3702e+06,436.083,1.2,-112.483,-13153.7,213.632,1131.7,27895.4,33.8
Data1,1-Hold,3.3704e+06,436.279,1.3,-112.679,-13159.6,188.447,1117,28203.4,33.8
Data1,1-Hold,3.3706e+06,432.653,1.3,-109.053,-13049.9,222.941,1105.8,26875.8,33.8
Data1,1-Hold,3.3708e+06,428.537,1.2,-104.937,-12925.4,180.019,1090.8,27626.5,33.8
Data1,1-Hold,3.371e+06,429.125,1.2,-105.525,-12943.2,197.07,1085.9,26959.6,33.7
Data1,1-Hold,3.3712e+06,434.711,1.2,-111.111,-13115.2,159.538,1079,27837.7,33.7
Data1,1-Hold,3.3714e+06,434.809,1.2,-111.209,-13115.1,188.545,1085.6,27087.4,33.7
Data1,1-Hold,3.3716e+06,434.515,1.3,-110.915,-13106.2,213.044,1079.3,26334.3,33.7
Data1,1-Hold,3.3718e+06,435.593,1.2,-111.993,-13135.8,186.977,1064.1,26626.7,33.7
Data1,1-Hold,3.372e+06,436.965,1.2,-113.365,-13177.3,194.914,1057.6,26156.7,33.5
